OBJECTID,DESCRIPTION,ID,MP10104A_B,MP10104A_B_P,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor,X14060_X,X14060_X_A,pointCount,MP10002A_B,MP10002A_B_P,X14068_X,X14068_X_A,MP10116A_B,MP10116A_B_P,name,address,locality,region,postcode,country,fsq_category,fsq_category_all,INDUSTRY_DESC,source,esri_pid,DESC_,LATITUDE,LONGITUDE,MP10128A_B,MP10128A_B_P,MP10138A_B,MP10138A_B_P,MP10020A_B,MP10020A_B_P,X14058_X,X14058_X_A,GENZ_CY,GENZ_CY_P,MP10028A_B,MP10028A_B_P,MP10110A_B,MP10110A_B_P,MP10120A_B,MP10120A_B_P,GENALPHACY,GENALPHACY_P
42,32082 (Ponte Vedra Beach),32082,2795,10.2,10.2,148404350.19921875,170176.92969934983,1754588074696,Synapse54,1754588074696,Synapse54,788208110,55865.63,0,5408,19.73,71460946,5064.92,3866,14.1,H&r Block,6627 S Dixie Hwy,Miami,FL,33143.0,US,63be6904847c3692a84b9b3d,"4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d","Business and Professional Services, Financial Service",Foursquare,3675b58d50273a4bfb6f20fe34aa0812,"H&r Block, 6627 S Dixie Hwy, Miami, FL",25.694676000035656,-80.3003399997598,657,2.4,990,3.61,21367,77.95,1409697233,99914.75,6393,19.67,1536,5.6,5126,18.7,1802,6.57,1917,5.9
43,32083 (Raiford),32083,322,11.36,11.36,139503750.0,63506.07878696885,1754588074696,Synapse54,1754588074696,Synapse54,12167658,21198.01,0,284,10.02,1117860,1947.49,589,20.78,H&R Block,7264 SW 8th St,Miami,FL,33144.0,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,2878b7b459ff2a929bfe28236b68a371,"H&R Block, 7264 SW 8th St, Miami, FL",25.76249560017514,-80.31303350015162,84,2.96,83,2.93,1968,69.42,16878970,29405.87,462,14.4,212,7.48,384,13.54,190,6.7,170,5.3
44,32084 (Saint Augustine),32084,3877,11.29,11.29,131803547.31054688,123562.98574353756,1754588074696,Synapse54,1754588074696,Synapse54,501341512,28475.61,1,4646,13.53,47674496,2707.86,6415,18.69,H&R Block,2701 SW College Rd Ste 303,Ocala,FL,34474.0,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,59b9fb3d213da0952090e88dc21b29bc,"H&R Block, 2701 SW College Rd Ste 303, Ocala, FL",29.16613136869977,-82.17140094170033,1038,3.02,1056,3.08,24899,72.53,782335797,44435.75,8232,19.92,2197,6.4,5686,16.56,2460,7.17,3325,8.05
45,32086 (Saint Augustine),32086,3116,10.81,10.81,229679478.42578125,134974.8523299715,1754588074696,Synapse54,1754588074696,Synapse54,470588850,31678.82,1,3516,12.2,40171445,2704.24,4621,16.03,H&R Block,801 Dixon Blvd Ste 36,Cocoa,FL,32922.0,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,b968601da7a3a34f9a79f4bce38cb361,"H&R Block, 801 Dixon Blvd Ste 36, Cocoa, FL",28.376882272306105,-80.73930265716852,934,3.24,798,2.77,21839,75.78,742135530,49958.64,5384,15.59,1858,6.45,4111,14.26,1556,5.4,2827,8.18
46,32087 (Sanderson),32087,415,11.39,11.39,1280266250.0,190176.5209233332,1754588074696,Synapse54,1754588074696,Synapse54,31433287,20625.52,0,407,11.17,3233144,2121.49,750,20.58,H&R Block,20761 S Dixie Hwy,Miami,FL,33189.0,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,df83ee36f974cf5f96217aade9a02d07,"H&R Block, 20761 S Dixie Hwy, Miami, FL",25.573721440241417,-80.37279937809974,110,3.02,85,2.33,2436,66.85,44395807,29131.11,1048,22.62,257,7.05,535,14.68,257,7.05,450,9.71
47,32091 (Starke),32091,1695,12.41,12.41,681368750.0,198842.8491624383,1754588074696,Synapse54,1754588074696,Synapse54,124708607,20626.63,1,1203,8.81,11810173,1953.39,2716,19.89,H&R Block,4012 S Semoran Blvd,Orlando,FL,32822.0,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,eb224731914638b0fe0beb92c62894ce,"H&R Block, 4012 S Semoran Blvd, Orlando, FL",28.503308599813515,-81.31240380006251,449,3.29,286,2.09,8793,64.38,167559709,27714.14,3542,20.68,882,6.46,1822,13.34,975,7.14,1719,10.04
48,32092 (Saint Augustine),32092,6179,12.29,12.29,442597500.0,140315.0044989785,1754588074696,Synapse54,1754588074696,Synapse54,869478706,39014.57,1,9072,18.04,88836664,3986.21,8622,17.15,H&R Block,6316 US Highway 301 N,Ellenton,FL,34222.0,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,dec98f64e35d114f7f59cbad2d70c060,"H&R Block, 6316 US Highway 301 N, Ellenton, FL",27.533806432145276,-82.49984292108287,1691,3.36,1961,3.9,39815,79.19,1408621569,63206.57,15979,24.12,3317,6.6,10176,20.24,3883,7.72,6909,10.43
49,32094 (Wellborn),32094,300,12.68,12.68,210223750.0,149483.73822673786,1754588074696,Synapse54,1754588074696,Synapse54,33542737,29868.87,0,191,8.07,3305511,2943.46,469,19.82,H&R Block,2846 Curry Ford Rd,Orlando,FL,32806.0,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,837843dea449d26365edac587c569681,"H&R Block, 2846 Curry Ford Rd, Orlando, FL",28.523331301696857,-81.34620723981224,73,3.09,53,2.24,1527,64.54,46176677,41119.04,544,18.62,162,6.85,306,12.93,157,6.64,281,9.62
50,32095 (Saint Augustine),32095,2561,12.28,12.28,220461723.06640625,149504.97748029407,1754588074696,Synapse54,1754588074696,Synapse54,416470769,43545.67,0,3557,17.06,43353250,4532.96,3885,18.63,H&R Block,"6875-A N 9th Ave, Ste 13",Pensacola,FL,32504.0,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,1709ad1c89cbf07d96d63655b48e63ca,"H&R Block, 6875-A N 9th Ave, Ste 13, Pensacola, FL",30.494725100161855,-87.19268830042557,758,3.64,795,3.81,16284,78.1,648018979,67756.06,6464,23.36,1381,6.62,4241,20.34,1718,8.24,3092,11.17
51,32096 (White Springs),32096,340,14.2,14.2,344482500.0,170745.7295463815,1754588074696,Synapse54,1754588074696,Synapse54,21784656,17768.89,0,145,6.05,2111766,1722.48,445,18.58,H&R Block,10580 Colonial Blvd Ste 106,Fort Myers,FL,33913.0,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,8929a9b91ba0eb83db8937877eb5dd7e,"H&R Block, 10580 Colonial Blvd Ste 106, Fort Myers, FL",26.611274212186963,-81.78407707781317,77,3.22,34,1.42,1428,59.62,28093492,22914.76,572,19.0,146,6.1,286,11.94,153,6.39,320,10.63
52,32097 (Yulee),32097,2880,12.18,12.18,440585000.0,168411.73913271894,1754588074696,Synapse54,1754588074696,Synapse54,345579862,30066.11,0,3346,14.15,35194649,3062.0,4505,19.05,H&R Block,50 Plaza Dr,Palm Coast,FL,32137.0,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,6f9a61b3d3aec335178f8364617f1b9c,"H&R Block, 50 Plaza Dr, Palm Coast, FL",29.554757617122057,-81.22566906177725,821,3.47,787,3.33,17805,75.29,529018971,46025.66,6895,22.19,1626,6.88,4162,17.6,1839,7.78,3562,11.46
53,32102 (Astor),32102,270,12.84,12.84,167072500.0,92623.62057034472,1754588074696,Synapse54,1754588074696,Synapse54,24420707,20979.99,0,365,17.36,2126280,1826.7,418,19.89,H&R Block,13 E Jefferson St,Quincy,FL,32351.0,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,50f70eba163fbe52336d789a652be818,"H&R Block, 13 E Jefferson St, Quincy, FL",30.587933143944475,-84.57637656898892,61,2.9,61,2.9,1475,70.17,38802718,33335.67,340,14.0,116,5.52,245,11.66,118,5.61,146,6.01
54,32110 (Bunnell),32110,1105,12.36,12.36,1007048750.0,187832.01046924145,1754588074696,Synapse54,1754588074696,Synapse54,105168207,23195.46,1,824,9.22,9513565,2098.27,1540,17.23,H&R Block,2318 Pine Ridge Rd,Naples,FL,34109.0,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,d7efcfb169bdb2b88ef8b82e4fafa657,"H&R Block, 2318 Pine Ridge Rd, Naples, FL",26.20988262581421,-81.77151322767307,289,3.23,192,2.15,5855,65.51,149349837,32939.97,2063,18.7,528,5.91,1118,12.51,544,6.09,1041,9.43
55,32112 (Crescent City),32112,837,13.5,13.5,359505000.0,179159.9415064475,1754588074696,Synapse54,1754588074696,Synapse54,58946448,18466.93,1,595,9.59,5586722,1750.23,1244,20.06,H&R Block,"7544 US 1, Unit 8",Port Saint Lucie,FL,34952.0,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,c74e56f88cf611f6fc30f5e813920f35,"H&R Block, 7544 US 1, Unit 8, Port Saint Lucie, FL",27.329427800201135,-80.32091350026434,197,3.18,102,1.64,3934,63.43,78632029,24634.09,1611,20.54,385,6.21,837,13.5,442,7.13,805,10.27
56,32113 (Citra),32113,667,13.35,13.35,228146250.0,148645.77130978002,1754588074696,Synapse54,1754588074696,Synapse54,47251649,18566.46,0,364,7.29,4317910,1696.62,881,17.63,H&R Block,1509 Sadler Rd,Fernandina Beach,FL,32034.0,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,bbd9ccef3372e9978bee3f34c0147efa,"H&R Block, 1509 Sadler Rd, Fernandina Beach, FL",30.64075220017915,-81.45338660898626,162,3.24,90,1.8,3191,63.87,64374714,25294.58,1139,18.79,305,6.1,601,12.03,296,5.92,472,7.78
57,32114 (Daytona Beach),32114,3666,11.79,11.79,55971319.072265625,41319.765930631416,1754588074696,Synapse54,1754588074696,Synapse54,209023070,14203.8,4,3866,12.43,22445272,1525.23,6795,21.85,H&R Block,230 E Van Fleet Dr,Bartow,FL,33830.0,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,bbf557a85f455f71912cfa89265ec795,"H&R Block, 230 E Van Fleet Dr, Bartow, FL",27.9055558658122,-81.84208412270698,1038,3.34,929,2.99,19805,63.69,280427436,19055.96,12706,34.17,1803,5.8,5481,17.63,2822,9.08,3158,8.49
58,32117 (Daytona Beach),32117,3115,12.04,12.04,39938750.0,32801.524025943756,1754588074696,Synapse54,1754588074696,Synapse54,277639342,19592.08,1,2937,11.35,27650332,1951.19,5426,20.97,H&R Block,548 N Chan Bridge Dr,Jasper,FL,32052.0,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,fec10ae1489d2bfe51df0ff496182cd0,"H&R Block, 548 N Chan Bridge Dr, Jasper, FL",30.52730386066804,-82.96013103087267,819,3.17,729,2.82,17310,66.91,391338281,27615.43,5993,18.97,1614,6.24,4235,16.37,2207,8.53,2885,9.13
59,32118 (Daytona Beach),32118,1690,10.57,10.57,14031250.0,42367.058574361115,1754588074696,Synapse54,1754588074696,Synapse54,261956342,26351.11,0,2291,14.33,22899538,2303.54,2470,15.45,H&R Block,1945 S Alafaya Trl Ste 209,Orlando,FL,32828.0,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,0bfc49174de4098d918f6cf502b41f13,"H&R Block, 1945 S Alafaya Trl Ste 209, Orlando, FL",28.52573607301615,-81.19322580162343,414,2.59,532,3.33,11701,73.21,425416151,42794.1,1821,10.41,946,5.92,2341,14.65,944,5.91,735,4.2
60,32119 (Daytona Beach),32119,2245,11.38,11.38,27593750.0,39162.75475916372,1754588074696,Synapse54,1754588074696,Synapse54,237621147,21240.83,0,2406,12.19,21830117,1951.38,3888,19.7,H&R Block,1011 John Sims Pkwy E,Niceville,FL,32578.0,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,7072845dab6468892c37b8a2e99dea1c,"H&R Block, 1011 John Sims Pkwy E, Niceville, FL",30.516477528703767,-86.47317707081763,569,2.88,622,3.15,13908,70.48,351660135,31434.71,4171,18.02,1181,5.99,2895,14.67,1455,7.37,1800,7.78
61,32124 (Daytona Beach),32124,1392,10.5,10.5,273608750.0,111698.021357989,1754588074696,Synapse54,1754588074696,Synapse54,244698934,44185.43,0,2108,15.9,21357387,3856.52,1788,13.48,H&R Block,16980 Alico Mission Way,Fort Myers,FL,33908.0,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,91a37c8f86b507b22d4aa6ea473a5d9e,"H&R Block, 16980 Alico Mission Way, Fort Myers, FL",26.4928042582394,-81.8495180428058,331,2.5,381,2.87,10354,78.08,451056031,81447.46,2482,15.93,833,6.28,2062,15.55,817,6.16,1012,6.49
62,32127 (Port Orange),32127,2933,11.55,11.55,50451452.78515625,130297.71997727585,1754588074696,Synapse54,1754588074696,Synapse54,399194557,29686.51,1,3047,11.99,34930205,2597.62,4277,16.84,H&R Block,10037 University Blvd,Orlando,FL,32817.0,US,"63be6904847c3692a84b9b3e, 63be6904847c3692a84b9b3d","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b3e","Business and Professional Services, Financial Service, Accounting and Bookkeeping Service",Foursquare,ca827806587e35e92bf09403750c5b25,"H&R Block, 10037 University Blvd, Orlando, FL",28.597587200299586,-81.24368489966609,788,3.1,676,2.66,18868,74.27,620140797,46117.41,4576,15.54,1629,6.41,3653,14.38,1465,5.77,1804,6.13
63,32128 (Port Orange),32128,1882,10.07,10.07,63188750.0,46967.85294709776,1754588074696,Synapse54,1754588074696,Synapse54,291591469,30295.22,0,3260,17.44,26311481,2733.66,2990,15.99,H&R Block,3830 S Nova Rd,Port Orange,FL,32127.0,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,0e657c0a7b80d1721b34f48d702d6aea,"H&R Block, 3830 S Nova Rd, Port Orange, FL",29.12512609212905,-81.00597364522693,518,2.77,634,3.39,14461,77.34,507772974,52755.63,4270,19.12,1116,5.97,3131,16.75,1230,6.58,1506,6.74
64,32129 (Port Orange),32129,2424,12.12,12.12,24290000.0,30324.104747306,1754588074696,Synapse54,1754588074696,Synapse54,265940842,23719.3,0,3074,15.37,24491760,2184.42,4018,20.09,H&R Block,3212 SW 35th Blvd,Gainesville,FL,32608.0,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,7d00c24eaa2072fce876081536b23dd5,"H&R Block, 3212 SW 35th Blvd, Gainesville, FL",29.624275074614133,-82.37911481494234,606,3.03,615,3.08,14406,72.03,422672056,37698.19,3907,16.7,1157,5.79,2954,14.77,1389,6.95,1575,6.73
65,32130 (De Leon Springs),32130,537,12.19,12.19,167587500.0,80140.45949688833,1754588074696,Synapse54,1754588074696,Synapse54,55971819,26314.91,0,574,13.03,5058755,2378.35,828,18.8,H&R Block,3041 N Andrews Ave,Wilton Manors,FL,33311.0,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,be4864974808d40a6b5c2d4b82ea4be2,"H&R Block, 3041 N Andrews Ave, Wilton Manors, FL",26.16534297800038,-80.14707447565063,128,2.91,106,2.41,3227,73.26,83483850,39249.58,1092,19.79,277,6.29,637,14.46,255,5.79,530,9.61
66,32131 (East Palatka),32131,535,12.77,12.77,135461250.0,79850.27520584529,1754588074696,Synapse54,1754588074696,Synapse54,67016462,35420.96,0,344,8.21,5736288,3031.86,714,17.04,H&R Block,6 Edison Dr,Pensacola,FL,32505.0,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,dfb418ac4074eaa34e903ab74d94dc53,"H&R Block, 6 Edison Dr, Pensacola, FL",30.440954407999413,-87.28186705456162,141,3.37,88,2.1,2775,66.24,92879410,49090.6,843,16.75,260,6.21,470,11.22,228,5.44,403,8.01
67,32132 (Edgewater),32132,844,11.94,11.94,27955041.66796875,34362.64505180427,1754588074696,Synapse54,1754588074696,Synapse54,88229545,24597.03,1,706,9.99,7733694,2156.03,1342,18.98,H&R Block,1319 S Dixie Hwy,Lantana,FL,33462.0,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,68d74c739dfa2fb2137b355986a913b6,"H&R Block, 1319 S Dixie Hwy, Lantana, FL",26.57376128777988,-80.05540061398203,242,3.42,171,2.42,4966,70.24,127311635,35492.51,1155,14.07,466,6.59,970,13.72,467,6.61,574,6.99
68,32134 (Fort Mc Coy),32134,855,12.49,12.49,1257856250.0,215766.4832839518,1754588074696,Synapse54,1754588074696,Synapse54,73349430,20329.66,0,953,13.92,6383186,1769.18,1230,17.96,H&R Block,1757 Memorial Trl,Eglin AFB,FL,32542.0,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,0030a56e586f7dd9627719020b4f7f0d,"H&R Block, 1757 Memorial Trl, Eglin AFB, FL",30.466181915211138,-86.5295825983246,203,2.96,182,2.66,4780,69.8,113638615,31496.29,1142,14.36,409,5.97,827,12.08,370,5.4,519,6.53
69,32136 (Flagler Beach),32136,895,10.43,10.43,70679038.46289062,110890.263916486,1754588074696,Synapse54,1754588074696,Synapse54,173854270,35920.3,1,1531,17.84,14450318,2985.6,886,10.32,H&R Block,9825 San Jose Blvd Ste 17,Jacksonville,FL,32257.0,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,a44c56eaf2ae7e60d7b5bb39ad1829fb,"H&R Block, 9825 San Jose Blvd Ste 17, Jacksonville, FL",30.198586184354006,-81.61857993020033,194,2.26,269,3.13,6809,79.34,318167158,65737.02,959,10.08,527,6.14,1311,15.28,316,3.68,432,4.54
70,32137 (Palm Coast),32137,4740,10.56,10.56,391556370.6132813,288656.90221326513,1754588074696,Synapse54,1754588074696,Synapse54,804401276,34983.09,1,6436,14.33,68609999,2983.82,6425,14.31,H&R Block,24830 S Tamiami Trl,Bonita Springs,FL,34134.0,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,ed68cc38548794052736d99df3085412,"H&R Block, 24830 S Tamiami Trl, Bonita Springs, FL",26.37898407579187,-81.80870936619736,1322,2.94,1275,2.84,34165,76.09,1341985180,58362.41,7745,14.9,2852,6.35,6680,14.88,2231,4.97,3114,5.99
71,32139 (Georgetown),32139,151,12.82,12.82,86308750.0,58125.87648656112,1754588074696,Synapse54,1754588074696,Synapse54,11379521,19157.44,0,116,9.85,1171877,1972.86,230,19.52,H&R Block,1545 S Highland Ave,Clearwater,FL,33756.0,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,130d203b0610159b2ffae43d01a720c9,"H&R Block, 1545 S Highland Ave, Clearwater, FL",27.940690302788397,-82.77391840492295,37,3.14,16,1.36,710,60.27,15074378,25377.74,305,20.12,72,6.11,173,14.69,84,7.13,179,11.81
72,32140 (Florahome),32140,202,14.11,14.11,121750000.0,54909.806656870314,1754588074696,Synapse54,1754588074696,Synapse54,14652760,21643.66,0,91,6.35,1395043,2060.62,266,18.58,H&R Block,7380 State Road 100 Ste 14,Keystone Heights,FL,32656.0,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,bdd5392261ca0c090f35bc875d319b0b,"H&R Block, 7380 State Road 100 Ste 14, Keystone Heights, FL",29.790455513854507,-82.04211836506038,46,3.21,21,1.47,866,60.47,18932064,27964.64,346,19.69,88,6.15,169,11.8,90,6.28,150,8.54
73,32141 (Edgewater),32141,1806,11.23,11.23,111011584.46484376,309196.15894862957,1754588074696,Synapse54,1754588074696,Synapse54,215536819,25534.51,0,1986,12.34,18442840,2184.91,2736,17.01,H&R Block,11270 4th St N Ste 210,Saint Petersburg,FL,33716.0,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,c11228ae800ef388aa29ce5e83348805,"H&R Block, 11270 4th St N Ste 210, Saint Petersburg, FL",27.87437639403336,-82.64018117441724,527,3.28,423,2.63,11999,74.58,335273342,39719.62,2780,14.68,1030,6.4,2205,13.71,879,5.46,1382,7.3
74,32145 (Hastings),32145,562,10.9,10.9,316661250.0,100674.02113454224,1754588074696,Synapse54,1754588074696,Synapse54,73437203,30233.51,0,531,10.3,7466564,3073.93,1098,21.3,H&R Block,1962 State Road 44,New Smyrna Beach,FL,32168.0,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,7eb12bb670a1466baa00c89b2902a7ee,"H&R Block, 1962 State Road 44, New Smyrna Beach, FL",29.011695462797945,-80.94676485211234,150,2.91,164,3.18,3599,69.8,108317336,44593.39,1434,21.67,395,7.66,735,14.26,360,6.98,694,10.49
